ID,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
17657,0.653,2010,0.00987,0.736,204760,0.8170000000000001,0,0.0016699999999999998,8,0.117,-4.9,1,72,0.0407,119.95
17658,0.509,2010,0.0353,0.667,202807,0.922,1,0.0,4,0.364,-4.857,0,70,0.128,108.952
17659,0.578,2010,0.128,0.442,215747,0.83,0,0.0,9,0.129,-4.02,1,66,0.146,89.338
17660,0.72,2010,0.00125,0.652,230733,0.812,0,3.01e-05,3,0.667,-3.797,0,67,0.0409,126.023
17661,0.326,2010,0.198,0.7809999999999999,269493,0.745,0,1.14e-05,4,0.36,-5.81,0,72,0.0332,129.998
17662,0.17,2010,0.317,0.539,256867,0.424,0,0.0,11,0.108,-9.361,1,69,0.0406,118.071
17663,0.448,2010,0.028,0.705,191800,0.735,0,0.0783,11,0.112,-6.646,1,67,0.0931,132.627
17664,0.233,2010,0.00031800000000000003,0.5539999999999999,374453,0.949,1,9.98e-05,2,0.2,-4.928,1,72,0.0787,129.984
17665,0.594,2010,0.0369,0.7,228453,0.598,0,0.0,2,0.111,-7.782999999999999,1,71,0.114,160.041
17666,0.5710000000000001,2010,0.0078,0.71,194253,0.68,0,0.0165,1,0.0493,-4.676,1,72,0.106,129.971
17667,0.835,2010,0.0105,0.769,243600,0.684,0,0.000125,1,0.0887,-5.019,1,72,0.0411,127.972
17668,0.267,2010,0.0139,0.477,199013,0.917,0,0.0,2,0.0756,-3.399,1,67,0.0814,160.02100000000004
17669,0.581,2010,0.389,0.6709999999999999,294227,0.726,0,0.882,7,0.14,-8.689,1,68,0.0272,102.002
17670,0.743,2010,0.00627,0.7659999999999999,202627,0.873,0,0.0,11,0.0764,-6.381,0,77,0.14300000000000002,126.988
17671,0.575,2010,0.132,0.454,234800,0.82,0,0.000969,2,0.115,-4.1930000000000005,1,67,0.0567,166.303
17672,0.277,2010,0.0139,0.545,232507,0.7809999999999999,1,0.0,10,0.161,-3.616,1,71,0.185,150.097
17673,0.638,2010,0.112,0.789,235493,0.706,0,1.7100000000000002e-05,11,0.0586,-4.2330000000000005,0,72,0.0429,125.911
17674,0.568,2010,0.00025,0.442,167773,0.872,0,1.74e-05,2,0.0602,-5.072,1,65,0.123,159.86700000000005
17675,0.9,2010,0.203,0.6659999999999999,243920,0.87,0,0.0,11,0.0851,-5.004,0,67,0.246,160.014
17676,0.7859999999999999,2010,0.224,0.612,207040,0.7909999999999999,0,0.0,6,0.112,-3.519,1,66,0.0291,133.977
17677,0.7559999999999999,2010,0.006809999999999999,0.826,187133,0.612,0,0.0,1,0.0889,-3.891,1,69,0.0982,120.057
17678,0.262,2010,0.18600000000000005,0.659,219427,0.628,0,0.0,0,0.105,-8.685,0,73,0.179,94.05
17679,0.851,2010,0.0266,0.762,199027,0.748,0,0.0,0,0.348,-4.15,0,64,0.033,110.009
17680,0.757,2010,0.172,0.624,216933,0.723,1,0.0,1,0.483,-6.782,1,66,0.378,84.789
17681,0.591,2010,0.0162,0.7190000000000001,227741,0.7979999999999999,0,2.34e-06,10,0.134,-4.582,1,66,0.0361,120.011
17682,0.629,2010,0.00155,0.6659999999999999,186267,0.899,0,0.0,8,0.0677,-4.676,1,66,0.028,122.05
17683,0.642,2010,0.42,0.677,192800,0.7759999999999999,0,0.0006889999999999999,5,0.0954,-5.933,1,65,0.0386,121.834
17684,0.16899999999999998,2010,0.8290000000000001,0.281,224240,0.139,0,0.0,5,0.0725,-14.392,1,70,0.0305,92.64
17685,0.41,2010,0.0116,0.488,187347,0.8420000000000001,1,0.00127,6,0.146,-5.926,1,64,0.0469,90.00299999999999
17686,0.659,2010,0.297,0.633,211160,0.6729999999999999,1,0.0,6,0.206,-6.403,0,72,0.258,86.77600000000002
17687,0.787,2010,0.0127,0.5489999999999999,196133,0.932,0,0.0,8,0.34700000000000003,-4.11,0,67,0.343,82.439
17688,0.118,2010,0.0207,0.598,357653,0.713,1,0.000175,6,0.431,-3.625,0,69,0.0326,91.964
17689,0.45,2010,0.0107,0.35,233560,0.845,1,0.0,7,0.123,-5.614,1,64,0.2,99.643
17690,0.472,2010,7.190000000000001e-05,0.5429999999999999,201667,0.8079999999999999,1,0.00336,10,0.114,-5.484,1,66,0.0407,95.19
17691,0.591,2010,0.00238,0.387,198080,0.929,0,7.22e-06,7,0.314,-4.825,0,64,0.161,180.359
17692,0.687,2010,0.234,0.679,279013,0.908,1,0.0,8,0.0821,-3.411,1,70,0.202,85.91799999999998
17693,0.557,2010,0.0981,0.476,252480,0.652,0,0.0,9,0.0923,-5.783,1,64,0.0277,145.356
17694,0.677,2010,0.0987,0.614,201040,0.857,0,0.0,1,0.177,-4.171,0,64,0.111,164.146
17695,0.871,2010,0.25,0.6559999999999999,147747,0.767,0,0.0,11,0.114,-3.0380000000000003,1,67,0.0396,163.834
17696,0.33,2010,0.119,0.522,299507,0.932,1,0.0,11,0.177,-2.87,1,70,0.255,129.47299999999998
17697,0.6579999999999999,2010,0.00265,0.624,230707,0.757,0,1.87e-06,7,0.189,-2.94,1,63,0.0296,121.07
17698,0.429,2010,0.00075,0.374,263080,0.903,0,5.85e-06,10,0.244,-4.49,1,64,0.0825,109.118
17699,0.473,2010,0.0283,0.616,234560,0.8690000000000001,0,0.0,0,0.064,-3.911,1,74,0.0327,127.966
17700,0.583,2010,0.198,0.611,246387,0.66,1,0.0,11,0.365,-5.882999999999999,1,65,0.0839,71.544
17701,0.28600000000000003,2010,0.117,0.529,293027,0.67,0,0.0,2,0.334,-4.663,1,63,0.0303,141.893
17702,0.649,2010,0.000264,0.411,205960,0.986,1,0.00148,8,0.371,-2.522,0,70,0.0583,165.981
17703,0.231,2010,0.199,0.552,232720,0.603,0,0.0,8,0.151,-5.71,1,71,0.0334,139.908
17704,0.726,2010,0.35600000000000004,0.531,200200,0.542,0,0.0,8,0.119,-7.721,1,63,0.0432,171.878
17705,0.88,2010,0.208,0.713,230133,0.772,0,0.0,2,0.211,-6.69,1,65,0.0372,125.202
17706,0.35700000000000004,2010,0.0328,0.496,318360,0.785,1,0.0,7,0.0941,-3.472,1,69,0.306,170.02
17707,0.5579999999999999,2010,0.0167,0.41,284960,0.9,0,1.09e-05,0,0.339,-4.249,0,63,0.0656,176.96200000000005
17708,0.789,2010,0.452,0.568,237733,0.7609999999999999,0,0.0,4,0.217,-3.987,1,63,0.0459,163.97400000000005
17709,0.292,2010,0.0203,0.535,217387,0.725,0,1.4499999999999993e-05,10,0.17600000000000002,-5.1080000000000005,1,63,0.0275,78.48899999999998
17710,0.836,2010,0.329,0.7020000000000001,247587,0.795,0,0.0,1,0.0505,-4.7639999999999985,1,64,0.0568,83.961
17711,0.503,2010,0.0417,0.6679999999999999,278640,0.8859999999999999,1,0.0,0,0.459,-3.474,1,70,0.117,142.002
17712,0.659,2010,0.297,0.633,211160,0.6729999999999999,1,0.0,6,0.206,-6.403,0,71,0.258,86.77600000000002
17713,0.358,2010,5.6299999999999986e-05,0.579,246600,0.865,0,0.000221,6,0.649,-4.692,1,67,0.0302,104.99
17714,0.365,2010,0.921,0.603,229880,0.341,0,0.00314,4,0.102,-8.892000000000003,1,63,0.0264,113.452
17715,0.648,2010,0.141,0.638,227893,0.8320000000000001,0,0.0,8,0.113,-5.039,1,65,0.049,124.071
17716,0.14300000000000002,2010,0.177,0.8370000000000001,236093,0.42,1,0.0,8,0.35600000000000004,-5.158,1,64,0.0629,123.157
17717,0.403,2010,0.0038,0.7879999999999999,234653,0.753,0,0.0,0,0.18,-3.71,1,64,0.0536,125.005
17718,0.373,2010,0.274,0.599,280787,0.5870000000000001,1,0.0,5,0.16699999999999998,-5.919,1,68,0.0423,87.99799999999998
17719,0.892,2010,0.639,0.604,191413,0.541,0,0.0,1,0.16899999999999998,-7.377999999999999,0,66,0.0915,134.326
17720,0.276,2010,0.00782,0.606,234333,0.8109999999999999,1,1.49e-05,7,0.349,-4.667,1,63,0.278,156.347
17721,0.7040000000000001,2010,0.0209,0.6459999999999999,231787,0.94,0,0.0,10,0.0691,-2.8560000000000003,0,64,0.0838,129.011
17722,0.385,2010,0.112,0.6729999999999999,152333,0.42,0,0.0,4,0.0897,-7.581,1,67,0.0317,108.066
17723,0.36,2010,0.203,0.589,300493,0.54,0,0.0,10,0.0819,-5.056,1,62,0.0227,83.98100000000002
17724,0.237,2010,0.131,0.312,242496,0.418,0,0.000679,7,0.0836,-9.146,1,72,0.0296,130.795
17725,0.142,2010,0.00028,0.509,297460,0.6459999999999999,0,0.00468,11,0.0973,-6.285,0,66,0.0365,124.014
17726,0.726,2010,0.000315,0.7040000000000001,216200,0.81,0,0.0,4,0.21600000000000005,-4.874,0,62,0.0425,102.98
17727,0.706,2010,0.154,0.657,157540,0.845,1,0.0,11,0.294,-4.57,1,66,0.3,89.835
17728,0.539,2010,0.385,0.599,226533,0.624,0,0.0,8,0.125,-3.631,1,68,0.0343,90.03399999999998
17729,0.8490000000000001,2010,0.0227,0.401,289653,0.802,0,0.0,9,0.338,-5.278,1,62,0.0294,191.093
17730,0.6629999999999999,2010,0.00249,0.7140000000000001,220920,0.833,0,0.0,5,0.298,-5.239,1,69,0.0259,129.964
17731,0.523,2010,0.00507,0.493,225747,0.843,0,0.0,8,0.13,-5.924,0,62,0.0707,158.028
17732,0.273,2010,0.239,0.762,239147,0.387,0,0.007559999999999998,10,0.13,-8.642999999999999,0,64,0.0277,109.959
17733,0.17,2010,0.74,0.5870000000000001,259453,0.35,0,0.0,2,0.156,-10.954,1,65,0.0318,74.479
17734,0.373,2010,8.070000000000001e-05,0.569,291427,0.883,0,7.74e-05,2,0.0883,-4.41,0,68,0.0747,134.003
17735,0.5670000000000001,2010,0.00121,0.504,211080,0.705,0,4.12e-06,6,0.453,-6.1789999999999985,0,62,0.0665,108.965
17736,0.636,2010,0.6779999999999999,0.809,300000,0.6679999999999999,0,0.0147,7,0.0865,-6.936,1,68,0.219,119.976
17737,0.7709999999999999,2010,0.138,0.705,250493,0.7020000000000001,1,0.0,0,0.364,-4.783,0,63,0.108,140.059
17738,0.464,2010,0.00205,0.452,237400,0.964,0,5.31e-06,6,0.205,-2.877,1,64,0.0792,144.048
17739,0.361,2010,0.00842,0.532,258413,0.8740000000000001,0,0.012,9,0.452,-5.183,0,70,0.0482,91.038
17740,0.0401,2010,0.155,0.221,275547,0.0879,0,0.698,7,0.0869,-16.996,1,73,0.0381,126.622
17741,0.208,2010,0.0739,0.455,352187,0.623,0,0.000424,8,0.146,-3.878,1,62,0.0288,163.893
17742,0.121,2010,0.508,0.588,224867,0.684,0,0.0,1,0.141,-5.154,1,63,0.0288,85.99700000000001
17743,0.322,2010,0.00643,0.635,209253,0.758,0,0.0,7,0.229,-5.772,1,62,0.0243,113.002
17744,0.561,2010,0.182,0.6890000000000001,263173,0.784,0,0.0,2,0.0843,-2.972,1,66,0.07400000000000001,99.954
17745,0.504,2010,0.0951,0.836,190564,0.777,0,1.68e-06,6,0.0561,-5.376,0,73,0.0439,94.977
17746,0.74,2010,4.14e-05,0.7290000000000001,215200,0.675,0,0.00126,5,0.0867,-5.292000000000002,0,69,0.0286,125.036
17747,0.232,2010,0.158,0.392,238693,0.8390000000000001,0,0.0,7,0.3,-1.921,1,70,0.193,168.00099999999995
17748,0.921,2010,0.0728,0.7759999999999999,295920,0.603,0,6.25e-05,5,0.111,-5.6960000000000015,1,63,0.0343,96.888
17749,0.8759999999999999,2010,0.0008119999999999999,0.691,227333,0.795,0,1.02e-06,1,0.156,-4.021,0,65,0.0355,133.971
17750,0.184,2010,0.069,0.487,218200,0.736,0,0.0,7,0.114,-3.269,1,61,0.0326,81.587
17751,0.609,2010,0.0682,0.61,232200,0.637,0,6.12e-06,0,0.284,-6.574,1,66,0.0238,79.955
17752,0.758,2010,0.0211,0.627,208947,0.614,0,0.0,6,0.0286,-6.006,0,62,0.17,96.038
17753,0.877,2010,0.35600000000000004,0.758,186773,0.6459999999999999,0,0.0,0,0.473,-3.662,1,63,0.0721,128.03
17754,0.152,2010,0.129,0.445,256440,0.631,0,0.0,11,0.0911,-4.798,1,61,0.0304,143.846
17755,0.772,2010,0.134,0.696,222733,0.875,0,0.0,0,0.159,-3.682,1,63,0.0649,127.39
17756,0.6759999999999999,2010,0.46,0.513,186893,0.496,0,0.0,11,0.106,-6.049,1,67,0.0511,113.072
17757,0.376,2010,0.479,0.5529999999999999,223827,0.619,0,0.0,3,0.123,-7.101,1,62,0.0308,183.908
17758,0.8759999999999999,2010,0.0536,0.807,242373,0.97,0,6.6e-05,10,0.149,-6.056,0,61,0.0477,114.297
17759,0.914,2010,0.14300000000000002,0.737,205267,0.82,0,9.16e-05,9,0.129,-2.085,1,67,0.0291,127.998
17760,0.35,2010,0.4370000000000001,0.691,242840,0.454,0,0.00227,6,0.0783,-9.13,1,62,0.0256,135.839
17761,0.581,2010,0.4270000000000001,0.769,179907,0.6779999999999999,0,8.04e-06,5,0.0939,-3.725,1,62,0.0315,106.951
17762,0.395,2010,0.612,0.4,190240,0.635,0,0.0,10,0.149,-5.787000000000001,1,61,0.0436,139.649
17763,0.6990000000000001,2010,0.00267,0.5670000000000001,245573,0.946,0,0.0,2,0.0567,-3.973,0,66,0.0935,94.985
17764,0.794,2010,0.00557,0.7390000000000001,536471,0.611,0,0.725,11,0.04,-9.829,1,65,0.0622,98.004
17765,0.517,2010,0.0947,0.846,220057,0.747,0,0.0,1,0.159,-5.074,0,70,0.0533,95.003
17766,0.396,2010,0.741,0.598,287393,0.488,0,0.779,6,0.0945,-10.905,1,70,0.0307,144.977
17767,0.443,2010,0.7440000000000001,0.685,202547,0.391,0,0.0,1,0.142,-7.183,1,69,0.0435,87.101
17768,0.47,2010,6.07e-05,0.215,315453,0.911,0,3.47e-06,9,0.183,-4.715,1,62,0.0394,183.535
17769,0.924,2010,0.000319,0.649,278707,0.8959999999999999,1,1.19e-05,10,0.102,-2.704,0,67,0.056,90.009
17770,0.386,2010,0.0017,0.531,268480,0.984,0,1.13e-05,3,0.361,-3.767,0,63,0.0652,107.036
17771,0.812,2010,0.00334,0.753,219973,0.7290000000000001,0,5.660000000000003e-05,11,0.073,-3.862,0,65,0.0392,120.013
17772,0.8959999999999999,2010,0.22,0.644,216000,0.509,0,0.0,7,0.0772,-6.805,1,62,0.031,114.769
17773,0.5720000000000001,2010,0.0031,0.458,232213,0.831,0,0.0,0,0.337,-2.187,1,69,0.0654,81.531
17774,0.28800000000000003,2010,0.022,0.49,286520,0.716,0,0.00048,4,0.0526,-6.681,1,60,0.0441,74.988
17775,0.528,2010,0.0578,0.616,315200,0.682,0,0.0241,6,0.342,-6.148,0,70,0.0265,117.78
17776,0.853,2010,0.547,0.614,210587,0.785,1,0.8440000000000001,6,0.348,-8.224,0,62,0.0673,180.03599999999997
17777,0.54,2010,0.8290000000000001,0.6729999999999999,260200,0.403,1,0.8290000000000001,8,0.272,-9.809,0,63,0.0273,140.986
17778,0.8270000000000001,2010,0.00564,0.682,192440,0.889,0,0.0,0,0.36,-4.166,1,63,0.0804,138.02100000000002
17779,0.81,2010,0.461,0.6759999999999999,207493,0.762,0,0.0,1,0.0574,-4.172,1,63,0.0351,119.003
17780,0.741,2010,0.15,0.563,158080,0.7959999999999999,0,0.0,4,0.355,-7.604,1,63,0.0409,162.88
17781,0.809,2010,0.0283,0.6829999999999999,211800,0.789,0,0.0492,8,0.112,-6.1320000000000014,0,61,0.0353,120.013
17782,0.316,2010,0.0298,0.581,236440,0.7170000000000001,0,0.000186,4,0.243,-4.433,1,62,0.0318,107.884
17783,0.6829999999999999,2010,0.00478,0.5429999999999999,265667,0.818,0,0.000368,4,0.0357,-3.611,1,60,0.0398,139.898
17784,0.233,2010,0.0486,0.418,233333,0.721,0,0.0,8,0.0984,-2.736,1,67,0.0383,144.063
17785,0.963,2010,0.058,0.7759999999999999,180467,0.9,0,0.0,0,0.256,-3.97,1,59,0.0382,127.051
17786,0.219,2010,0.00202,0.573,278080,0.926,0,0.0117,6,0.127,-6.045,1,60,0.0342,117.047
17787,0.342,2010,0.000547,0.906,239253,0.63,1,0.616,0,0.0994,-8.071,1,71,0.0575,122.458
17788,0.18,2010,0.361,0.606,228493,0.4970000000000001,0,0.0,1,0.106,-5.005,1,60,0.0278,125.059
17789,0.29600000000000004,2010,0.134,0.636,175334,0.466,0,0.942,4,0.156,-15.534,1,63,0.0317,136.20600000000002
17790,0.968,2010,0.384,0.507,156920,0.569,0,0.0,5,0.146,-5.379,1,64,0.0901,185.61900000000003
17791,0.102,2010,0.166,0.589,403920,0.47,0,1.45e-06,4,0.112,-5.32,1,60,0.028,119.386
17792,0.418,2010,0.00248,0.785,201587,0.498,1,1.23e-06,1,0.224,-6.977,1,62,0.0533,143.96
17793,0.948,2010,0.184,0.879,193733,0.5670000000000001,0,0.0,7,0.622,-6.509,1,60,0.0586,112.472
17794,0.64,2010,0.00583,0.648,164187,0.833,0,0.000787,0,0.17800000000000002,-5.3210000000000015,1,59,0.0327,119.935
17795,0.605,2010,0.0951,0.431,258760,0.894,1,0.0,5,0.188,-2.673,0,63,0.33,162.161
17796,0.458,2010,0.67,0.473,234400,0.423,0,0.0,0,0.149,-9.065,1,59,0.0294,170.035
17797,0.927,2010,0.102,0.569,187524,0.721,0,3.3799999999999995e-05,10,0.205,-5.8889999999999985,1,64,0.0375,180.06
17798,0.21600000000000005,2010,0.00998,0.509,285160,0.778,0,0.0,11,0.19,-3.608,1,63,0.0295,105.066
17799,0.589,2010,0.563,0.8,164632,0.569,1,0.0,9,0.111,-5.104,0,64,0.265,92.063
17800,0.5,2010,0.0249,0.409,214827,0.765,0,6.16e-06,11,0.104,-5.6960000000000015,1,59,0.0412,83.09299999999998
17801,0.77,2010,0.138,0.516,235147,0.745,0,0.0,9,0.114,-5.674,1,60,0.0381,177.78099999999995
17802,0.267,2010,0.7090000000000001,0.5579999999999999,271280,0.314,0,0.000319,2,0.193,-10.623,1,63,0.0295,125.59
17803,0.485,2010,0.0412,0.57,213413,0.6459999999999999,1,0.0,7,0.362,-4.748,1,65,0.0331,91.954
17804,0.893,2010,0.0104,0.821,200347,0.8190000000000001,0,5.4899999999999986e-05,1,0.145,-3.627,1,65,0.0272,126.03
17805,0.7809999999999999,2010,0.0201,0.835,236093,0.609,0,1.28e-06,9,0.107,-5.636,1,60,0.0336,130.154
36520,0.536,2010,0.0862,0.68,243520,0.8490000000000001,0,0.00013000000000000002,1,0.174,-6.475,0,59,0.0376,111.969
36521,0.179,2010,0.000892,0.273,229120,0.973,0,0.0,1,0.388,-3.324,0,62,0.0807,133.428
36522,0.294,2010,0.181,0.601,283573,0.772,0,0.0543,0,0.0928,-4.137,0,65,0.031,99.445
36523,0.417,2010,2.1e-05,0.425,219107,0.936,0,0.0,8,0.926,-5.52,0,62,0.0829,158.046
36524,0.833,2010,0.0113,0.7659999999999999,243533,0.682,0,0.00016,1,0.104,-5.02,1,61,0.0419,127.966
36525,0.784,2010,0.192,0.754,190693,0.59,0,0.0,4,0.11,-6.525,0,58,0.046,147.107
36526,0.424,2010,0.191,0.6459999999999999,249067,0.758,0,0.097,10,0.103,-4.34,1,59,0.0314,91.998
36527,0.324,2010,0.00336,0.523,243354,0.944,0,0.557,7,0.119,-3.5810000000000004,0,61,0.0837,139.997
36528,0.247,2010,0.127,0.8,243747,0.536,1,0.0,7,0.106,-9.533,1,58,0.0893,95.03
36529,0.374,2010,0.0396,0.605,260933,0.787,0,1.42e-06,5,0.163,-3.002,1,58,0.0308,114.987
36530,0.235,2010,0.198,0.34600000000000003,207573,0.61,0,0.0,0,0.117,-5.818,1,58,0.15,68.55199999999999
36531,0.499,2010,0.0498,0.7,300600,0.402,1,1.04e-06,5,0.16,-9.93,0,62,0.278,77.87100000000002
36532,0.469,2010,0.00116,0.607,404387,0.804,1,0.0,9,0.159,-5.209,0,64,0.0296,139.983
36533,0.657,2010,0.00296,0.6990000000000001,196813,0.882,0,0.0544,4,0.13,-3.896,0,61,0.0311,120.016
36534,0.312,2010,0.0824,0.331,205160,0.5920000000000001,0,0.0,1,0.109,-6.127000000000002,1,71,0.0371,170.43599999999995
36535,0.6990000000000001,2010,0.0638,0.655,143779,0.8909999999999999,0,0.0,1,0.0834,-4.976,0,66,0.114,165.905
36536,0.436,2010,0.0662,0.816,307640,0.813,0,2.77e-06,6,0.602,-7.797999999999999,0,70,0.0664,127.979
36537,0.6729999999999999,2010,0.163,0.705,228733,0.669,0,3.41e-06,9,0.0966,-5.974,1,61,0.0262,118.539
36538,0.787,2010,0.52,0.711,161907,0.8029999999999999,0,8.37e-06,0,0.0987,-4.58,1,64,0.124,182.92
36539,0.471,2010,0.00064,0.539,205680,0.96,0,0.0008990000000000002,5,0.113,-3.484,1,58,0.0535,99.135
36540,0.7929999999999999,2010,0.00283,0.452,322093,0.7879999999999999,0,0.000116,7,0.441,-5.7120000000000015,1,63,0.0326,126.739
36541,0.769,2010,0.0301,0.657,273587,0.785,0,4.62e-06,3,0.0927,-8.427999999999999,1,57,0.037000000000000005,127.987
36542,0.28,2010,0.332,0.53,319387,0.884,1,1.98e-06,0,0.355,-5.581,0,58,0.457,87.194
36543,0.335,2010,0.0259,0.779,227573,0.725,1,0.0,11,0.0946,-7.127999999999999,1,60,0.145,131.997
36544,0.933,2010,0.4270000000000001,0.809,181525,0.868,0,1.98e-05,2,0.0742,-4.874,1,61,0.0593,115.907
