ID,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
7878,0.77,1961,0.6859999999999999,0.423,144107,0.43,0,0.0,9,0.183,-10.325,1,47,0.0353,142.885
7879,0.29600000000000004,1961,0.968,0.205,170000,0.129,0,0.946,7,0.101,-18.197,1,39,0.0595,136.871
7880,0.241,1961,0.89,0.475,206360,0.0588,0,0.0238,5,0.129,-17.464000000000002,0,43,0.0418,115.642
7881,0.785,1961,0.52,0.523,277707,0.329,0,0.0221,5,0.0883,-16.36,0,43,0.042,168.05599999999995
7882,0.474,1961,0.885,0.5589999999999999,420227,0.28800000000000003,0,0.926,5,0.642,-19.037,1,37,0.0381,87.99799999999998
7883,0.742,1961,0.995,0.64,295067,0.122,0,0.883,9,0.18,-22.617,1,43,0.0719,144.338
7884,0.504,1961,0.6920000000000001,0.464,187507,0.398,0,0.0,7,0.185,-12.755,1,41,0.0463,117.81
7885,0.547,1961,0.8740000000000001,0.5329999999999999,182013,0.194,0,8.97e-05,10,0.122,-15.805,1,53,0.0373,72.905
7886,0.225,1961,0.7909999999999999,0.315,167267,0.184,0,3.23e-06,1,0.16899999999999998,-16.078,1,41,0.0415,82.4
7887,0.414,1961,0.698,0.556,317987,0.258,0,5.56e-05,5,0.0954,-11.745,1,42,0.0412,83.964
7888,0.365,1961,0.958,0.252,156187,0.281,0,0.000241,1,0.193,-13.413,1,44,0.039,82.10700000000001
7889,0.89,1961,0.8170000000000001,0.84,140467,0.439,0,0.0,4,0.262,-12.515999999999998,1,37,0.0429,115.05
7890,0.0435,1961,0.8270000000000001,0.239,700000,0.212,0,0.748,9,0.157,-19.998,1,38,0.0514,81.475
7891,0.5539999999999999,1961,0.154,0.7440000000000001,177680,0.7140000000000001,0,0.35,5,0.0709,-6.337999999999999,1,48,0.0553,101.867
7892,0.387,1961,0.86,0.409,201400,0.109,0,0.00031600000000000004,8,0.122,-20.255,1,40,0.0311,106.387
7893,0.272,1961,0.812,0.5529999999999999,542400,0.309,0,0.00297,0,0.156,-12.601,0,42,0.0333,76.294
7894,0.94,1961,0.5770000000000001,0.51,130500,0.7959999999999999,0,0.0223,1,0.056,-8.226,1,46,0.0693,181.225
7895,0.515,1961,0.589,0.56,158707,0.522,0,0.0,7,0.134,-11.518,1,34,0.184,69.27600000000001
7896,0.66,1961,0.608,0.612,216200,0.514,0,0.0,9,0.175,-10.803,1,34,0.0739,82.87899999999998
7897,0.146,1961,0.909,0.298,400467,0.124,0,8.41e-05,1,0.295,-16.843,1,41,0.0504,84.48299999999998
7898,0.381,1961,0.547,0.468,152427,0.159,0,0.000128,0,0.224,-12.585,1,40,0.0427,72.273
7899,0.964,1961,0.6629999999999999,0.821,142867,0.7090000000000001,0,0.0,3,0.0545,-6.455,1,37,0.0547,109.594
7900,0.117,1961,0.7290000000000001,0.11,162533,0.226,0,0.897,1,0.325,-13.98,1,45,0.0339,91.672
7901,0.5710000000000001,1961,0.794,0.564,266707,0.305,0,0.0983,10,0.152,-14.224,0,38,0.063,115.739
7902,0.589,1961,0.5379999999999999,0.525,394173,0.35700000000000004,0,1.46e-05,7,0.116,-13.970999999999998,0,37,0.0402,132.518
7903,0.426,1961,0.86,0.682,285053,0.0453,0,0.858,0,0.101,-20.792,1,38,0.0563,93.695
7904,0.843,1961,0.705,0.598,254867,0.45,0,0.0,1,0.421,-9.859,1,38,0.442,146.23
7905,0.55,1961,0.805,0.71,215960,0.35,0,0.0,5,0.0788,-10.952,1,40,0.0989,111.743
7906,0.6970000000000001,1961,0.7959999999999999,0.5670000000000001,133827,0.209,0,0.0,1,0.105,-17.004,1,39,0.0338,134.376
7907,0.128,1961,0.98,0.277,121693,0.0394,0,0.98,9,0.103,-31.355,0,40,0.0386,80.509
7908,0.285,1961,0.6940000000000001,0.277,824133,0.242,0,0.464,4,0.113,-18.442,1,40,0.0342,175.384
7909,0.8690000000000001,1961,0.8809999999999999,0.672,133573,0.281,0,0.000508,2,0.309,-16.684,1,37,0.052000000000000005,86.586
7910,0.962,1961,0.363,0.561,156923,0.737,0,0.0,0,0.117,-7.768,1,36,0.0432,142.031
7911,0.271,1961,0.866,0.263,150667,0.177,0,0.0102,1,0.259,-15.702,1,44,0.0491,80.8
7912,0.421,1961,0.731,0.328,159307,0.403,0,4.37e-06,7,0.0817,-5.472,1,38,0.0326,76.881
7913,0.364,1961,0.852,0.434,514533,0.297,0,0.861,0,0.711,-18.316,1,40,0.0347,82.867
7914,0.134,1961,0.762,0.15,190893,0.17600000000000002,0,0.8909999999999999,7,0.199,-18.078,1,42,0.0349,100.686
7915,0.622,1961,0.5660000000000001,0.675,126000,0.419,0,0.0,0,0.106,-10.943,1,38,0.504,118.958
7916,0.278,1961,0.406,0.511,178867,0.192,0,0.0,2,0.147,-15.855,1,40,0.0367,109.441
7917,0.0789,1961,0.8759999999999999,0.229,124093,0.0642,0,7.47e-05,3,0.0946,-15.848,1,39,0.0373,96.901
7918,0.324,1961,0.5820000000000001,0.228,141840,0.358,0,2.84e-06,5,0.129,-7.1610000000000005,1,35,0.0306,179.65200000000004
7919,0.46,1961,0.91,0.569,431213,0.218,0,0.84,0,0.722,-20.563,1,40,0.0357,86.571
7920,0.8640000000000001,1961,0.4970000000000001,0.477,114467,0.507,0,0.0,5,0.36,-11.802,1,39,0.0328,126.419
7921,0.884,1961,0.804,0.528,119893,0.645,0,0.0,10,0.0935,-8.695,1,41,0.0635,94.257
7922,0.695,1961,0.624,0.3670000000000001,182587,0.655,0,0.0,7,0.374,-6.396,1,38,0.0524,131.583
7923,0.159,1961,0.763,0.362,264067,0.109,0,2.57e-06,5,0.0767,-14.462,1,39,0.033,66.217
7924,0.322,1961,0.4970000000000001,0.364,697946,0.541,0,0.0827,7,0.119,-10.379,0,39,0.0545,80.339
7925,0.35,1961,0.964,0.28800000000000003,169400,0.279,0,0.0,10,0.247,-14.491,0,40,0.0372,131.334
7926,0.752,1961,0.7509999999999999,0.5579999999999999,179760,0.624,0,0.0,5,0.327,-12.612,0,44,0.0427,141.16299999999995
7927,0.934,1961,0.546,0.611,124040,0.745,0,0.268,11,0.23,-11.885,0,38,0.034,152.442
7928,0.906,1961,0.496,0.5760000000000001,129560,0.58,0,0.0,3,0.0397,-9.878,1,35,0.0482,110.705
7929,0.4370000000000001,1961,0.388,0.311,146240,0.494,0,0.0,8,0.118,-11.105,1,32,0.0553,157.115
7930,0.28300000000000003,1961,0.959,0.532,377547,0.0358,0,0.78,0,0.14400000000000002,-18.644,0,39,0.0406,112.589
7931,0.794,1961,0.5720000000000001,0.483,155733,0.468,0,0.00059,6,0.435,-11.535,1,40,0.0289,105.88
7932,0.203,1961,0.8390000000000001,0.233,135200,0.0378,0,1.7100000000000002e-05,7,0.102,-24.212,1,36,0.0433,75.815
7933,0.531,1961,0.89,0.579,409640,0.223,0,0.848,5,0.105,-22.061,1,46,0.0412,88.809
7934,0.961,1961,0.438,0.463,132000,0.53,0,0.0,4,0.369,-14.109000000000002,1,34,0.0383,136.164
7935,0.447,1961,0.841,0.385,131627,0.235,0,0.0,7,0.0949,-14.662,1,36,0.0324,96.639
7936,0.7490000000000001,1961,0.613,0.665,204600,0.645,0,0.0,3,0.33,-9.181,1,37,0.0352,78.115
7937,0.165,1961,0.885,0.199,299627,0.513,0,0.941,11,0.267,-9.695,1,40,0.0336,95.389
7938,0.16899999999999998,1961,0.98,0.4920000000000001,837813,0.232,0,0.902,1,0.129,-11.977,1,38,0.0342,105.689
7939,0.537,1961,0.6970000000000001,0.5770000000000001,148493,0.619,0,0.445,0,0.318,-9.022,1,39,0.0323,126.242
7940,0.6609999999999999,1961,0.0907,0.594,138667,0.8190000000000001,0,0.845,1,0.0613,-11.067,1,41,0.0378,101.29
7941,0.764,1961,0.451,0.419,188733,0.626,0,0.024,0,0.0884,-10.262,0,37,0.0981,133.629
7942,0.237,1961,0.937,0.377,327333,0.0442,0,0.898,8,0.0956,-30.849,1,37,0.0423,111.705
7943,0.562,1961,0.6829999999999999,0.679,156160,0.255,0,0.0,4,0.122,-14.673,1,33,0.0298,84.988
7944,0.642,1961,0.867,0.425,157907,0.0727,0,2.56e-05,9,0.134,-18.995,1,35,0.033,85.743
7945,0.59,1961,0.7709999999999999,0.3720000000000001,162893,0.534,0,9.3e-06,2,0.413,-7.862999999999999,1,42,0.0322,116.304
7946,0.5329999999999999,1961,0.888,0.397,145920,0.132,0,0.0,8,0.3720000000000001,-17.000999999999998,1,36,0.0345,116.196
7947,0.475,1961,0.772,0.5760000000000001,176707,0.154,0,0.0,2,0.0958,-17.361,1,33,0.0324,106.481
7948,0.5870000000000001,1961,0.79,0.569,258387,0.31,0,0.0,3,0.341,-13.287,1,37,0.0371,97.244
7949,0.16699999999999998,1961,0.947,0.309,129040,0.0548,0,5.44e-05,3,0.107,-22.79,1,35,0.0361,87.514
7950,0.331,1961,0.407,0.489,366973,0.828,0,0.00498,4,0.124,-7.114,1,36,0.0759,91.509
7951,0.0561,1961,0.948,0.15,178973,0.172,0,0.036000000000000004,8,0.336,-17.259,1,39,0.0356,179.472
7952,0.321,1961,0.725,0.424,567973,0.44,0,0.0213,9,0.251,-11.835,0,36,0.166,114.958
7953,0.521,1961,0.929,0.446,142400,0.184,0,1.23e-05,3,0.113,-17.153,1,38,0.0313,93.568
7954,0.458,1961,0.774,0.514,133213,0.333,0,0.0,2,0.0888,-10.817,1,34,0.0355,68.189
7955,0.708,1961,0.769,0.531,202200,0.394,0,0.0,0,0.265,-9.978,1,35,0.0886,79.584
7956,0.117,1961,0.904,0.414,456853,0.145,0,0.862,9,0.138,-25.221,0,38,0.0337,98.307
7957,0.353,1961,0.662,0.414,261960,0.38,0,1.14e-05,7,0.0716,-12.193,1,35,0.256,82.779
7958,0.703,1961,0.6679999999999999,0.611,306627,0.416,0,0.007909999999999999,7,0.0793,-11.119000000000002,1,36,0.0373,122.269
7959,0.232,1961,0.905,0.368,193107,0.27,0,0.863,4,0.234,-8.344,1,31,0.0272,70.391
7960,0.914,1961,0.67,0.499,211719,0.695,0,0.0,3,0.13,-8.331,1,33,0.048,103.377
7961,0.6920000000000001,1961,0.22,0.612,170093,0.601,0,0.0,8,0.446,-9.095,0,33,0.0425,130.939
7962,0.7240000000000001,1961,0.601,0.633,139360,0.16399999999999998,0,0.0,0,0.0955,-16.285999999999998,0,33,0.0441,135.50799999999998
7963,0.652,1961,0.6559999999999999,0.5429999999999999,129533,0.275,0,0.0,5,0.14800000000000002,-10.71,1,35,0.0498,148.333
7964,0.409,1961,0.639,0.662,245693,0.153,0,0.0,8,0.108,-16.436,1,40,0.0514,127.217
7965,0.759,1961,0.925,0.6509999999999999,139400,0.24,0,0.0,2,0.141,-15.164,1,39,0.0439,113.118
7966,0.6579999999999999,1961,0.6559999999999999,0.688,148440,0.49,0,1.7899999999999998e-05,0,0.13699999999999998,-13.111,0,31,0.0702,96.148
7967,0.32299999999999995,1961,0.8959999999999999,0.22,280067,0.5329999999999999,0,0.878,9,0.125,-11.888,1,36,0.0915,81.817
7968,0.777,1961,0.35,0.5589999999999999,161427,0.665,0,0.0,7,0.0966,-9.521,1,30,0.0378,114.279
7969,0.556,1961,0.75,0.7120000000000001,187733,0.245,0,1.4e-06,0,0.0775,-15.44,1,31,0.0533,113.348
7970,0.883,1961,0.327,0.371,129827,0.565,0,0.0,11,0.809,-9.687,0,30,0.0373,141.059
7971,0.603,1961,0.792,0.578,149973,0.295,0,0.0,1,0.109,-10.379,1,40,0.0294,101.171
7972,0.0903,1961,0.861,0.263,270200,0.162,0,3.5000000000000016e-06,2,0.156,-13.53,1,35,0.0358,86.656
7973,0.7440000000000001,1961,0.775,0.5660000000000001,139427,0.5429999999999999,0,0.00279,4,0.204,-11.796,0,43,0.0353,120.9
7974,0.258,1961,0.936,0.569,423867,0.146,0,0.583,8,0.109,-18.991,1,36,0.0603,119.0
7975,0.8240000000000001,1961,0.604,0.684,142027,0.389,0,0.0,0,0.369,-10.933,1,35,0.035,129.06
7976,0.669,1961,0.917,0.474,223960,0.369,0,0.252,2,0.126,-14.137,0,36,0.0553,99.505
7977,0.792,1961,0.872,0.677,111133,0.48,0,0.0021,9,0.244,-11.354,0,30,0.0399,146.447
7978,0.361,1961,0.8759999999999999,0.49,367840,0.23,0,0.912,5,0.233,-21.314,0,35,0.0337,80.317
7979,0.488,1961,0.872,0.547,180733,0.29600000000000004,0,2.05e-06,5,0.0886,-11.652,1,31,0.0875,95.675
7980,0.254,1961,0.928,0.287,114227,0.278,0,5.350000000000001e-05,7,0.194,-15.653,1,37,0.0337,98.772
7981,0.0818,1961,0.927,0.401,384880,0.177,0,0.938,9,0.5329999999999999,-23.494,0,35,0.0345,102.728
7982,0.383,1961,0.63,0.417,160067,0.377,0,0.000202,3,0.108,-8.726,1,40,0.0281,97.854
7983,0.8420000000000001,1961,0.423,0.564,144160,0.45,0,7.340000000000001e-05,7,0.638,-12.168,1,29,0.029,112.241
7984,0.547,1961,0.737,0.506,147560,0.292,0,8.11e-06,2,0.298,-13.465,1,29,0.0334,114.116
7985,0.445,1961,0.8290000000000001,0.441,534787,0.281,0,0.894,5,0.68,-20.118,0,35,0.0517,116.551
7986,0.932,1961,0.508,0.836,150800,0.618,0,0.0,10,0.0463,-7.978,1,32,0.0765,111.052
7987,0.6809999999999999,1961,0.622,0.612,162000,0.21,0,0.0,10,0.163,-13.709,1,35,0.0371,119.834
7988,0.637,1961,0.623,0.505,299507,0.468,0,2.18e-05,2,0.229,-12.349,0,36,0.165,77.411
7989,0.677,1961,0.546,0.413,171360,0.508,0,0.0,5,0.0964,-8.936,1,37,0.0261,105.514
7990,0.918,1961,0.8909999999999999,0.64,141533,0.508,0,0.000298,5,0.16899999999999998,-8.276,1,38,0.0368,105.807
7991,0.378,1961,0.624,0.502,189253,0.481,0,1.32e-06,0,0.151,-9.307,1,31,0.0795,97.577
7992,0.434,1961,0.904,0.505,409760,0.195,0,0.8959999999999999,2,0.11,-20.817,0,37,0.0417,91.291
7993,0.361,1961,0.8759999999999999,0.5589999999999999,200960,0.113,0,0.0,8,0.212,-16.934,1,37,0.0602,80.67
7994,0.912,1961,0.8420000000000001,0.404,96987,0.67,0,0.0,8,0.133,-8.626,1,36,0.29,175.916
7995,0.359,1961,0.94,0.302,153933,0.173,0,6.57e-05,6,0.134,-16.07,1,37,0.0335,92.023
7996,0.913,1961,0.419,0.6409999999999999,134627,0.468,0,0.0,2,0.317,-12.33,0,36,0.034,144.387
7997,0.84,1961,0.5429999999999999,0.746,192427,0.6659999999999999,0,0.0,2,0.0488,-10.408,1,28,0.146,94.024
7998,0.0574,1961,0.934,0.185,182773,0.0805,0,0.0125,6,0.0841,-21.025,1,34,0.0428,89.936
7999,0.555,1961,0.927,0.501,144093,0.268,0,0.0,1,0.087,-11.97,1,39,0.0517,136.986
8000,0.638,1961,0.304,0.35200000000000004,135093,0.468,0,0.0,10,0.462,-9.412,1,32,0.0313,71.858
8001,0.114,1961,0.7509999999999999,0.414,396933,0.523,0,0.305,5,0.17600000000000002,-11.759,1,34,0.244,134.83100000000002
8002,0.6970000000000001,1961,0.21600000000000005,0.5670000000000001,173160,0.851,0,0.0,2,0.18,-7.643,1,32,0.197,159.225
8003,0.599,1961,0.693,0.657,169533,0.244,0,0.0,0,0.354,-11.818,1,33,0.0318,118.071
8004,0.83,1961,0.755,0.578,281987,0.5660000000000001,0,0.537,0,0.0987,-8.732999999999999,1,35,0.0531,125.03
8005,0.976,1961,0.684,0.593,142360,0.5770000000000001,0,0.0,5,0.145,-7.987,1,30,0.058,201.261
26720,0.0848,1961,0.8440000000000001,0.495,226853,0.0682,0,0.00914,9,0.0903,-19.994,1,32,0.0271,105.436
26721,0.861,1961,0.743,0.4970000000000001,124040,0.606,0,0.0,0,0.0882,-8.883,1,36,0.0496,117.928
26722,0.925,1961,0.429,0.606,124500,0.86,0,0.00015900000000000002,5,0.236,-6.4110000000000005,0,40,0.0543,118.214
26723,0.147,1961,0.983,0.397,205840,0.067,0,0.912,4,0.105,-21.399,1,34,0.0365,83.822
26724,0.8590000000000001,1961,0.448,0.723,159173,0.565,0,0.866,0,0.0708,-4.175,1,37,0.0386,126.588
26725,0.4270000000000001,1961,0.711,0.552,370000,0.276,0,0.735,5,0.0588,-16.503,1,34,0.0608,93.064
26726,0.589,1961,0.875,0.606,127707,0.236,0,0.0,3,0.123,-11.715,1,44,0.13699999999999998,150.251
26727,0.472,1961,0.753,0.442,392840,0.374,0,0.912,5,0.615,-19.553,1,37,0.0383,133.285
26728,0.933,1961,0.5529999999999999,0.487,122200,0.6,0,0.0,9,0.212,-9.663,1,29,0.0858,202.749
26729,0.197,1961,0.984,0.345,166160,0.17600000000000002,0,0.965,5,0.125,-18.575,0,27,0.0344,117.502
26730,0.5589999999999999,1961,0.703,0.4920000000000001,188307,0.47,0,0.0,0,0.373,-8.732000000000001,1,47,0.0275,110.284
26731,0.422,1961,0.897,0.556,366787,0.16699999999999998,0,0.5529999999999999,5,0.107,-23.108,1,35,0.0425,88.677
26732,0.5870000000000001,1961,0.83,0.4270000000000001,146227,0.154,0,2.08e-06,5,0.107,-15.872,1,34,0.0314,132.02200000000002
26733,0.929,1961,0.6679999999999999,0.5870000000000001,204787,0.531,0,0.0,7,0.293,-6.71,1,49,0.117,129.988
26734,0.272,1961,0.906,0.309,255893,0.228,0,0.0,8,0.189,-13.601,1,36,0.0334,81.855
26735,0.91,1961,0.453,0.474,133427,0.672,0,4.53e-05,9,0.348,-10.085,1,37,0.0291,130.619
26736,0.904,1961,0.7020000000000001,0.632,147373,0.465,0,1.1e-06,5,0.11,-10.817,0,35,0.0366,119.097
26737,0.8340000000000001,1961,0.303,0.626,162907,0.516,0,0.0,5,0.14300000000000002,-10.46,1,27,0.111,134.612
26738,0.6409999999999999,1961,0.5870000000000001,0.392,162933,0.529,0,9.63e-06,10,0.108,-11.822,1,27,0.0397,72.33800000000002
26739,0.522,1961,0.963,0.401,160013,0.183,0,0.0011,2,0.0795,-19.773,1,35,0.0438,93.333
26740,0.146,1961,0.9,0.608,211467,0.158,0,0.889,5,0.0996,-19.309,0,34,0.038,120.055
26741,0.594,1961,0.991,0.602,94267,0.373,0,0.0,3,0.177,-15.872,1,30,0.0467,79.81
26742,0.222,1961,0.979,0.426,245013,0.0178,0,0.56,4,0.119,-29.622,0,33,0.0563,184.112
26743,0.799,1961,0.742,0.669,167707,0.527,0,0.0,7,0.609,-13.277,1,28,0.0376,98.467
26744,0.35100000000000003,1961,0.636,0.53,399827,0.34700000000000003,0,0.0,8,0.277,-12.568,1,32,0.0773,78.461
26745,0.5579999999999999,1961,0.722,0.622,132773,0.226,0,0.0,11,0.0653,-12.469,0,29,0.0396,128.423
26746,0.4320000000000001,1961,0.971,0.456,237413,0.28300000000000003,0,0.968,4,0.117,-15.939,0,34,0.0581,130.635
26747,0.444,1961,0.8009999999999999,0.617,140027,0.301,0,2.31e-05,10,0.091,-11.387,0,37,0.0487,117.59
